# SSG Audit Database
# file_path	package	status	tested	last_audited	notes	source
ssg-md/src/main/scala/ssg/md/util/visitor/AstActionHandler.scala	visitor	pass	yes	2026-03-31	All methods ported. Private getAction(H) renamed to getActionFromHandler to avoid overload conflict. nodeClasses returns immutable Set copy vs Java mutable view. processNodeOnly uses var instead of Object[] array trick. Nullable wrapping correct.	
ssg-md/src/main/scala/ssg/md/util/data/MutableDataSetter.scala	data	pass	yes	2026-03-31	1:1 match. Java interface -> Scala trait. Single method setIn preserved. No issues.	
ssg-md/src/main/scala/ssg/md/util/data/MutableDataValueSetter.scala	data	pass	yes	2026-03-31	1:1 match. Java interface -> Scala trait. Single method set preserved with type param. No issues.	
ssg-md/src/main/scala/ssg/md/util/data/DataValueFactory.scala	data	pass	yes	2026-03-31	1:1 match. Java interface extending Function -> Scala trait with apply method. Returns Nullable[T] matching Java @Nullable. No issues.	
ssg-md/src/main/scala/ssg/md/util/data/DataNotNullValueFactory.scala	data	minor_issues	yes	2026-03-31	Semantic mismatch: Java returns @NotNull T but Scala returns Nullable[T]. The factory is supposed to guarantee non-null but the Scala version allows null through Nullable. Functionally works because callers cast anyway, but the type contract is weaker than original.	
ssg-md/src/main/scala/ssg/md/util/data/DataNotNullValueNullableFactory.scala	data	minor_issues	yes	2026-03-31	Signature differs: Java overrides apply returning @NotNull T with @Nullable DataHolder param. Scala version returns plain T (correct non-null) but takes Nullable[DataHolder]. Does not override the parent apply(DataHolder) - has a different signature with Nullable[DataHolder]. Method overload rather than override.	
ssg-md/src/main/scala/ssg/md/util/data/DataValueNullableFactory.scala	data	minor_issues	yes	2026-03-31	Same issue as DataNotNullValueNullableFactory: Scala has apply(Nullable[DataHolder]) which is a different method than parent apply(DataHolder), not an override. Java version overrides the same apply(@Nullable DataHolder) method. Functionally equivalent due to Nullable opaque type erasure.	
ssg-md/src/main/scala/ssg/md/util/data/NotNullValueSupplier.scala	data	pass	yes	2026-03-31	1:1 match. Java interface extending Supplier[T] -> Scala trait with get method. Does not extend Supplier but that is fine for SSG usage. No issues.	
ssg-md/src/main/scala/ssg/md/util/data/DataKeyAggregator.scala	data	pass	yes	2026-03-31	All 4 methods match: aggregate, aggregateActions, clean, invokeAfterSet. Commented-out invokeBeforeSet preserved. invokeAfterSet returns Nullable[Set[Class[?]]] matching Java @Nullable Set<Class<?>>. No issues.	
ssg-md/src/main/scala/ssg/md/util/data/DataHolder.scala	data	minor_issues	yes	2026-03-31	All 8 methods present (getAll, getKeys, contains, get, setIn, getOrCompute, toMutable, toImmutable, toDataSet). Java get() returns @Nullable T, Scala returns T (calls key.get with Nullable(this)). toDataSet logic slightly differs: Java uses simple instanceof checks, Scala adds explicit !isInstanceOf[MutableDataHolder] guard. Companion NULL field present. Minor: deprecated get wraps this in Nullable unnecessarily vs Java which passes this directly.	
ssg-md/src/main/scala/ssg/md/util/data/MutableDataHolder.scala	data	pass	yes	2026-03-31	All 8 methods match: get (deprecated override), getOrCompute, set(DataKey), set(NullableDataKey), remove, setFrom, setAll, setIn, clear. Signatures correctly adapted to Scala with Nullable where needed. No missing methods.	
ssg-md/src/main/scala/ssg/md/util/data/DataKeyBase.scala	data	minor_issues	yes	2026-03-31	Java has 3 constructors, 8 methods (getName, getFactory, getDefaultValue x2, get, getFrom, toString, equals, hashCode). Scala has 3 constructors matching, plus 5 methods (getDefaultValue(holder), get, getFrom, toString, equals, hashCode). Missing: getName() and getFactory() accessors - replaced by public val fields (name, factory) which is the SSG convention. getDefaultValue() no-arg version missing as standalone method but accessible via val defaultValue. get() logic equivalent. Minor: toString says NullableDataKey for all subclasses (same as Java original).	
ssg-md/src/main/scala/ssg/md/util/data/DataKey.scala	data	minor_issues	yes	2026-03-31	Java has 4 constructors + 5 override methods (getFactory, getDefaultValue x2, get, set, toString). Scala has 4 constructors + 3 methods (get, set, toString). Missing overrides: getFactory (returns DataNotNullValueFactory cast), getDefaultValue no-arg, getDefaultValue(holder). These are accessible through inherited vals so functionally equivalent. Constructor for (name, defaultKey) uses defaultKey.defaultValue (matching Java getDefaultValue()). All constructor logic matches.	
ssg-md/src/main/scala/ssg/md/util/data/NullableDataKey.scala	data	pass	yes	2026-03-31	Java has 6 constructors + 4 methods (getDefaultValue x2, get, set, toString). Scala has 5 constructors + 3 methods (get, set, toString). All 6 Java constructors covered: (name,dv,factory), (name,factory-nullable), (name,supplier), (name,defaultKey), (name,defaultValue) mapped to (name) with null default. Missing explicit (name, defaultValue) constructor but the (name) constructor covers null case and (name, dv, factory) primary covers non-null. getDefaultValue overrides not needed due to public vals. toString correctly handles null case.	
ssg-md/src/main/scala/ssg/md/util/data/DataSet.scala	data	pass	yes	2026-03-31	Java: 12 methods + 2 static helpers. Scala: all present. Instance methods (getAll, getKeys, contains, getOrCompute, aggregate, toMutable, toImmutable, toDataSet, toString, equals, hashCode) all match. Companion object has static methods (aggregateActions, aggregate, merge, registerDataKeyAggregator, isAggregatorRegistered, invokeSetContains) all matching Java. registerDataKeyAggregator uses boundary/break correctly replacing Java return. equals uses pattern match correctly. No stubs or TODOs.	
ssg-md/src/main/scala/ssg/md/util/data/MutableDataSet.scala	data	pass	yes	2026-03-31	Java: 11 methods + 1 static. Scala: all present. set(DataKey), set(NullableDataKey), setByBase (private helper), setFrom, setAll, setIn, remove, getOrCompute, toMutable, toImmutable, toDataSet, clear all match. Companion merge() matches Java static merge(). getOrCompute correctly stores computed value (mutable semantics). No issues.	
ssg-md/src/main/scala/ssg/md/util/data/ScopedDataSet.scala	data	minor_issues	yes	2026-03-31	Java: 7 methods + getParent(). Scala: 6 methods + parent val. All override methods match (getAll, getKeys, toMutable, contains, getOrCompute). toMutable: Scala copies dataSet into new MutableDataSet then wraps in MutableScopedDataSet; Java copies super.getAll() - functionally equivalent since super.getAll returns dataSet. Minor difference: Scala toMutable passes Nullable(mutableDataSet.asInstanceOf[MutableDataHolder]) whereas Java passes mutableDataSet directly.	
ssg-md/src/main/scala/ssg/md/util/data/MutableScopedDataSet.scala	data	pass	yes	2026-03-31	Java: 5 methods + getParent(). Scala: 4 methods + parent val. All override methods match (getAll, getKeys, contains, getOrCompute). Parent field as val replaces getter. Constructor takes Nullable params matching Java @Nullable. getAll and getKeys iterate parent keys correctly using while loops replacing for-each. No issues.	
ssg-md/src/main/scala/ssg/md/util/data/SharedDataKeys.scala	data	pass	yes	2026-03-31	All 28 DataKey constants present and match Java original. EXTENSIONS uses Collections.emptyList (Java uses Extension.EMPTY_LIST - equivalent). ESCAPE_HEADING_NO_ATX_SPACE, ESCAPE_SPECIAL_CHARS, ESCAPE_NUMBERED_LEAD_IN, UNESCAPE_SPECIAL_CHARS all use DataNotNullValueFactory delegating to parent key matching Java method references. Types correctly mapped: Integer->Int, Boolean->Boolean, String->String. All default values match. No missing keys.	
ssg-md/src/main/scala/ssg/md/util/collection/CollectionHost.scala	collection	pass	yes	2026-03-31	All 6 methods match. Trait faithfully ports Java interface.	
ssg-md/src/main/scala/ssg/md/util/collection/MaxAggregator.scala	collection	pass	yes	2026-03-31	Object singleton replaces class+INSTANCE. apply() logic matches.	
ssg-md/src/main/scala/ssg/md/util/collection/MinAggregator.scala	collection	pass	yes	2026-03-31	Object singleton replaces class+INSTANCE. apply() logic matches.	
ssg-md/src/main/scala/ssg/md/util/collection/BoundedMaxAggregator.scala	collection	pass	yes	2026-03-31	All methods match. Delegates to MaxAggregator object instead of INSTANCE.	
ssg-md/src/main/scala/ssg/md/util/collection/BoundedMinAggregator.scala	collection	pass	yes	2026-03-31	All methods match. Delegates to MinAggregator object instead of INSTANCE.	
ssg-md/src/main/scala/ssg/md/util/collection/MapEntry.scala	collection	pass	yes	2026-03-31	All 5 methods match (getKey, getValue, setValue, equals, hashCode). final case class.	
ssg-md/src/main/scala/ssg/md/util/collection/TwoWayHashMap.scala	collection	pass	yes	2026-03-31	All 3 methods match (add, getSecond, getFirst). Proper Nullable wrapping.	
ssg-md/src/main/scala/ssg/md/util/collection/CopyOnWriteRef.scala	collection	pass	yes	2026-03-31	All 5 methods match (peek, immutable, mutable, value/value_=, isMutable). Scala getter/setter style.	
ssg-md/src/main/scala/ssg/md/util/collection/IndexedItemSetMap.scala	collection	pass	yes	2026-03-31	All 8 interface methods match. Trait faithfully ports Java interface.	
ssg-md/src/main/scala/ssg/md/util/collection/IndexedItemSetMapBase.scala	collection	pass	yes	2026-03-31	All 16 methods match (3 concrete + 5 abstract + 8 Map delegates). Complete port.	
ssg-md/src/main/scala/ssg/md/util/collection/IndexedItemBitSetMap.scala	collection	pass	yes	2026-03-31	All 6 methods match. computable field exposed as val. Missing getComputable getter but field is public val.	
ssg-md/src/main/scala/ssg/md/util/collection/ItemFactoryMap.scala	collection	pass	yes	2026-03-31	All 12 methods match (getItem, get, size, isEmpty, containsKey, put, putAll, remove, clear, containsValue, keySet, values, entrySet).	
ssg-md/src/main/scala/ssg/md/util/collection/OrderedSet.scala	collection	minor_issues	yes	2026-03-31	Missing static ifNull() utility method (used only by indexOf, inlined in Scala). All 35+ public methods present and logic matches. Inner class IndexedProxy complete. spliterator() override added for diamond inheritance.	
ssg-md/src/main/scala/ssg/md/util/collection/OrderedMap.scala	collection	pass	yes	2026-03-31	All 35+ methods match including EntryCollectionHost inner class. Complete port with all iterators/iterables.	
ssg-md/src/main/scala/ssg/md/util/collection/OrderedMultiMap.scala	collection	pass	yes	2026-03-31	All 45+ methods match. Complex bidirectional key/value sync logic faithfully ported. keyValueEntrySet CollectionHost inner class complete.	
ssg-md/src/main/scala/ssg/md/util/collection/ClassificationBag.scala	collection	pass	yes	2026-03-31	All 16 methods match. getCategoryItems/getCategoryItemsReversed overloads all present (Array, Collection, BitSet variants).	
ssg-md/src/main/scala/ssg/md/util/collection/SubClassingBag.scala	collection	pass	yes	2026-03-31	All 10 methods match. Constructor init logic matches. typeBitSet overloads (Array, Collection) both present.	
ssg-md/src/main/scala/ssg/md/util/collection/iteration/ReversibleIterator.scala	iteration	pass	yes	2026-03-31	All 1 method matches. Trait faithfully ports Java interface.	
ssg-md/src/main/scala/ssg/md/util/collection/iteration/ReversibleIterable.scala	iteration	pass	yes	2026-03-31	All 4 methods match (iterator, reversed, isReversed, reversedIterator).	
ssg-md/src/main/scala/ssg/md/util/collection/iteration/ReversibleIndexedIterator.scala	iteration	pass	yes	2026-03-31	1 method (index/getIndex). Trait faithfully ports Java interface.	
ssg-md/src/main/scala/ssg/md/util/collection/iteration/ReversibleIndexedIterable.scala	iteration	pass	yes	2026-03-31	All 3 overridden methods match.	
ssg-md/src/main/scala/ssg/md/util/collection/iteration/ReversiblePeekingIterator.scala	iteration	pass	yes	2026-03-31	1 method (peek). Trait faithfully ports Java interface.	
ssg-md/src/main/scala/ssg/md/util/collection/iteration/ReversiblePeekingIterable.scala	iteration	pass	yes	2026-03-31	All 3 overridden methods match.	
ssg-md/src/main/scala/ssg/md/util/collection/iteration/Indexed.scala	iteration	pass	yes	2026-03-31	All 5 methods match (get, set, removeAt, size, modificationCount).	
ssg-md/src/main/scala/ssg/md/util/collection/iteration/BitSetIterator.scala	iteration	pass	yes	2026-03-31	All 5 methods match (isReversed, hasNext, next, remove, forEachRemaining). Logic identical.	
ssg-md/src/main/scala/ssg/md/util/collection/iteration/BitSetIterable.scala	iteration	pass	yes	2026-03-31	All 4 methods match (isReversed, iterator, reversed, reversedIterator).	
ssg-md/src/main/scala/ssg/md/util/collection/iteration/ArrayIterable.scala	iteration	minor_issues	yes	2026-03-31	All methods present. Minor: Java constructor has Math.min/Math.max clamping on startIndex/endIndex (which is actually a bug in the original - min(startIndex,0) always returns 0 or negative). Scala passes through directly, which is arguably correct.	
ssg-md/src/main/scala/ssg/md/util/collection/iteration/Reverse.scala	iteration	pass	yes	2026-03-31	All methods match. Inner ReversedListIterator faithfully ported including empty remove() no-op.	
ssg-md/src/main/scala/ssg/md/util/collection/iteration/IndexedItemIterator.scala	iteration	pass	yes	2026-03-31	All 7 methods match (isReversed, hasNext, next, remove, index/getIndex, forEachRemaining). ConcurrentModificationException checks present.	
ssg-md/src/main/scala/ssg/md/util/collection/iteration/IndexedItemIterable.scala	iteration	pass	yes	2026-03-31	All 4 methods match (isReversed, iterator, reversed, reversedIterator).	
ssg-md/src/main/scala/ssg/md/util/collection/iteration/IndexedIterator.scala	iteration	pass	yes	2026-03-31	All 7 methods match (isReversed, hasNext, next, remove, index/getIndex, forEachRemaining). ConcurrentModificationException checks present.	
ssg-md/src/main/scala/ssg/md/util/collection/iteration/IndexedIterable.scala	iteration	pass	yes	2026-03-31	All 4 methods match (isReversed, iterator, reversed, reversedIterator).	
ssg-md/src/main/scala/ssg/md/util/sequence/IRichSequence.scala	sequence	pass	yes	2026-03-31	All methods present. Java extends SequenceUtils (constant interface pattern) omitted correctly - constants in SequenceUtils object. All indexOf/lastIndexOf/count/trim/null/split/match/startsWith/endsWith/append/prefix/suffix method families complete. Deprecated default methods preserved. Uses Nullable, CharPredicate, varargs (CharSequence*) correctly.	
ssg-md/src/main/scala/ssg/md/util/sequence/IRichSequenceBase.scala	sequence	pass	yes	2026-03-31	Complete implementation of all IRichSequence methods. 840 lines. All methods delegate to SequenceUtils correctly. Uses boundary/break, Nullable, no return. seqBuilder helper for F-bounded type workaround. equals/hashCode/compareTo correct. All indexOf/count/trim/padding/EOL/null-handling/startsWith/endsWith/remove/insert/delete/replace/case-mapping/split/append/extractRanges/lineColumn/isIn methods present and implemented.	
ssg-md/src/main/scala/ssg/md/util/sequence/SequenceUtils.scala	sequence	pass	yes	2026-03-31	1302-line object. All constants (EOL, SPACE, NUL, etc), deprecated CharPredicate aliases, SPLIT flags, visibleSpacesMap present. All static methods ported: indexOf/lastIndexOf/indexOfAny/countOf/countLeading/countTrailing (all Space/SpaceTab/Whitespace variants), trim/trimRange families, matchChars/matchedCharCount/matchedCharCountReversed, equals/hashCode/compare/compareReversed, EOL helpers, line/column/validate, splitList, parse int/long/number helpers, containedBy. Uses boundary/break, Nullable correctly.	
ssg-md/src/main/scala/ssg/md/util/sequence/BasedSequence.scala	sequence	pass	yes	2026-03-31	Trait + companion object complete. All abstract methods: getBase, getBaseSequence, startOffset, endOffset, getIndexOffset, addSegments, getSegmentTree, getSourceRange, subSequence, baseSubSequence, safeBaseCharAt, isBaseCharAt, getEmptyPrefix/Suffix, unescape, normalizeEOL/EndWithEOL, isContinuedBy/ContinuationOf, spliceAtEnd, containsAllOf/SomeOf, prefixOf/suffixOf, intersect, extendByAny/AnyNot/ToEndOfLine/ToStartOfLine, prefixWithIndent, containsSomeIn/NotIn/OnlyIn/OnlyNotIn, base line/column helpers. Companion has NULL/EMPTY/EOL/SPACE/of/ofSpaces/repeatOf. EmptyBasedSequence inner class present.	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/Seg.scala	builder	pass	yes	2026-03-31	Complete port. All methods, constants, inner logic match original. Uses val instead of getter pattern correctly.	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/ISequenceBuilder.scala	builder	pass	yes	2026-03-31	Complete port. All default methods, abstract methods present. Appendable bridge methods added for java.lang.Appendable. Uses Nullable correctly.	
ssg-md/src/main/scala/ssg/md/util/sequence/BasedSequenceImpl.scala	sequence	pass	yes	2026-03-31	Abstract class implementing BasedSequence. All methods present: emptyArray, nullSequence, sequenceOf, getBuilder, addSegments, getSegmentTree, toMapped, baseSubSequence, safeCharAt, safeBaseCharAt, isBaseCharAt, getEmptyPrefix/Suffix, toStringOrNull, unescape/unescapeNoEntities, normalizeEOL/EndWithEOL, isContinuedBy/ContinuationOf, spliceAtEnd, containsAllOf/SomeOf, intersect, containsSomeIn/NotIn/OnlyIn/OnlyNotIn, extendByAny/AnyNot/ToEndOfLine/ToStartOfLine, prefixWith, prefixWithIndent, prefixOf/suffixOf, base line/column helpers. Uses boundary/break, no return.	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/ISegmentBuilder.scala	builder	pass	yes	2026-03-31	Complete port. Enum, constants, abstract methods all match original. Uses BitFieldSet.intMask correctly.	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/IBasedSegmentBuilder.scala	builder	pass	yes	2026-03-31	Complete port. All abstract methods match original interface.	
ssg-md/src/main/scala/ssg/md/util/sequence/Escaping.scala	sequence	minor_issues	yes	2026-03-31	520 lines. String-based methods complete: escapeHtml, unescapeString (both overloads), unescapeHtml, normalizeEOL/EndWithEOL, percentEncodeUrl/DecodeUrl, normalizeReference/ReferenceChars, collapseWhitespace, obfuscate. BasedSequence+ReplacedTextMapper unescape() method IS implemented. BUT: unescapeHtml(BasedSequence, List[Range], ReplacedTextMapper), unescapeHtml(BasedSequence, ReplacedTextMapper), removeAll(BasedSequence, ..., ReplacedTextMapper), normalizeEOL(BasedSequence, ReplacedTextMapper), normalizeEndWithEOL(BasedSequence, ReplacedTextMapper) throw UnsupportedOperationException stubs (5 methods).	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/SegmentStats.scala	builder	pass	yes	2026-03-31	Complete port. All methods (add, remove, commitText, addText x3, removeText, isEmpty, isValid, clear, committedCopy, toString) match original. Constants moved to companion object.	
ssg-md/src/main/scala/ssg/md/util/sequence/LineAppendableImpl.scala	sequence	pass	yes	2026-03-31	Complex line-based text builder. Proper license header. Uses Nullable, boundary/break. Fields for preFormatted nesting, lines list, prefix/indent stacks, option stack all present. Constructors with Nullable[Appendable] and formatOptions.	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/SegmentedSequenceStats.scala	builder	pass	yes	2026-03-31	Complete port. StatsEntry inner class, AGGR_STEPS, all methods present. Uses boundary/break for while-loop control. Null bucket placeholders properly annotated.	
ssg-md/src/main/scala/ssg/md/util/sequence/SubSequence.scala	sequence	pass	yes	2026-03-31	final class with private constructors. Wraps CharSequence as BasedSequence. Self-referential base via resolvedBaseSeq. Options delegation via pattern match on BasedOptionsHolder. Proper null handling for base self-reference construction.	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/SegmentOptimizer.scala	builder	pass	yes	2026-03-31	Complete port. Trait with apply method replaces BiFunction interface. Static insert method in companion object.	
ssg-md/src/main/scala/ssg/md/util/sequence/SegmentedSequence.scala	sequence	pass	yes	2026-03-31	Abstract class extending BasedSequenceImpl with ReplacedBasedSequence. Handles -1 offsets for no-based-segments case. All final overrides: getBase, getBaseSequence, startOffset, endOffset, optionFlags, allOptions, anyOptions, getOption, options, length, getSourceRange, baseSubSequence.	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/CharRecoveryOptimizer.scala	builder	pass	yes	2026-03-31	Complete port. Fixed: restored missing assert(nextPos <= textLength). Refactored into computeExcessAdjustment/finalizeParts helpers - logic equivalent to original.	
ssg-md/src/main/scala/ssg/md/util/sequence/SegmentedSequenceFull.scala	sequence	pass	yes	2026-03-31	final class with private constructor, baseOffsets array for random access. Proper header, uses boundary/break.	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/SegmentBuilderBase.scala	builder	pass	yes	2026-03-31	CRITICAL file - complete. Fixed: constructor now masks options with (F_INCLUDE_ANCHORS | F_TRACK_FIRST256) matching original. All methods present.	
ssg-md/src/main/scala/ssg/md/util/sequence/SegmentedSequenceTree.scala	sequence	pass	yes	2026-03-31	final class using SegmentTree for efficient lookup. Proper header.	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/PlainSegmentBuilder.scala	builder	pass	yes	2026-03-31	Complete port. Factory methods match original.	
ssg-md/src/main/scala/ssg/md/util/sequence/PrefixedSubSequence.scala	sequence	pass	yes	2026-03-31	final class with out-of-scope prefix. Proper header, Nullable, no return.	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/BasedSegmentBuilder.scala	builder	pass	yes	2026-03-31	Complete port. handleOverlap, optimizeText, factory methods all match. Constructor chain correctly calls getBaseSequence.	
ssg-md/src/main/scala/ssg/md/util/sequence/MappedBasedSequence.scala	sequence	pass	yes	2026-03-31	final class mapping chars via CharMapper. andThen composition, proper delegation to baseSeq.	
ssg-md/src/main/scala/ssg/md/util/sequence/ReplacedTextMapper.scala	sequence	pass	yes	2026-03-31	Tracks text replacements for original offset mapping. Nested replacement support via startNestedReplacement. Uses Nullable, boundary/break.	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/SequenceBuilder.scala	builder	pass	yes	2026-03-31	CRITICAL file - complete. All methods: append variants, toSequence, toSequence(altSequence), toSequenceByIndex, addByOffsets, addByLength, toString variants. Factory methods present. Dropped unused 'last' variable from toString (was set-but-not-read in original).	
ssg-md/src/main/scala/ssg/md/util/sequence/LineAppendable.scala	sequence	pass	yes	2026-03-31	Trait with Options enum and constants. Proper header.	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/StringSequenceBuilder.scala	builder	minor_issues	yes	2026-03-31	Complete port. Minor: toSequence returns segments.toString (immutable String) vs original returns segments (mutable StringBuilder). singleBasedSequence wraps in Nullable but original was @NotNull -- acceptable since trait defines it as Nullable.	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/RichSequenceBuilder.scala	builder	pass	yes	2026-03-31	Complete port. All methods match original. Uses RichSequence.of correctly.	
ssg-md/src/main/scala/ssg/md/util/sequence/Range.scala	sequence	pass	yes	2026-03-31	Immutable range with start/end. All manipulation methods (withStart/End, shift, span, isNull, contains, overlaps, adjacent, etc). Companion with NULL, of(), factory methods. Not final case class because it is a non-case class with subclass TagRange.	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/tree/Segment.scala	tree	pass	yes	2026-03-31	CRITICAL file - complete. All constants, SegType enum with flags, inner classes Base/Text/TextCharSequence/TextAsciiCharSequence/TextRepeatedSequence fully ported. Byte serialization: addIntBytes/getInt use if-chains instead of switch fall-through (correct). addSegBytes, getSegByteLength, getSegType all present.	
ssg-md/src/main/scala/ssg/md/util/sequence/TagRange.scala	sequence	pass	yes	2026-03-31	Extends Range with tag field. Overrides withStart/withEnd/withRange.	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/tree/SegmentTree.scala	tree	pass	yes	2026-03-31	CRITICAL file - complete. All instance methods (findSegment, getSegmentRange, addSegments, getTextStartOffset, getTextEndOffset, getSegmentOffsetTree, toString) and static methods (findSegmentPos, buildTreeData, build, setTreeData, getPrevAnchor) match original. SegmentTreeData inner class present. Uses boundary/break for early returns.	
ssg-md/src/main/scala/ssg/md/util/sequence/PositionAnchor.scala	sequence	pass	yes	2026-03-31	Scala 3 enum extending java.lang.Enum. CURRENT, PREVIOUS, NEXT values match Java original.	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/tree/SegmentOffsetTree.scala	tree	pass	yes	2026-03-31	Complete port. All methods: endOffset, getStartIndex, findSegmentPosByOffset, getPreviousText, getNextText, findSegmentByOffset, build factories. Deprecated overrides for inapplicable parent methods correctly throw IllegalStateException.	
ssg-md/src/main/scala/ssg/md/util/sequence/RichSequence.scala	sequence	pass	yes	2026-03-31	Trait extending IRichSequence[RichSequence]. Companion with NULL, EMPTY_ARRAY, of() factory methods.	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/tree/SegmentTreePos.scala	tree	pass	yes	2026-03-31	Complete port. Case class with custom equals/hashCode (excludes iterations). toString matches original format.	
ssg-md/src/main/scala/ssg/md/util/sequence/RichSequenceImpl.scala	sequence	pass	yes	2026-03-31	Implementation of RichSequence wrapping CharSequence. Proper header.	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/tree/SegmentTreeRange.scala	tree	pass	yes	2026-03-31	Complete port. All fields match. Computed length field. toString matches original.	
ssg-md/src/main/scala/ssg/md/util/sequence/MappedRichSequence.scala	sequence	pass	yes	2026-03-31	Maps chars via CharMapper for RichSequence. Proper header.	
ssg-md/src/main/scala/ssg/md/util/sequence/builder/tree/OffsetInfo.scala	tree	pass	yes	2026-03-31	Complete port. Both constructors, toString match original.	
